id,name,content,timestamp
266785011594821642,LittleMouse#0244,"Hello everyone! My name’s Jenny, though I go by Mouse a lot too. I’m from the Pacific Northwest corner of the United States! This game was recommended to me on the AppStore maybe two weeks ago. I love playing it since it’s so easygoing. Happy to be here!",2020-02-12T02:01:07.406000+00:00
654419171689365506,XL#4735,"Hi I’m Snow; just got this game this month and fell in love with the cuteness of the game! I even got my sister playing!",2020-02-12T05:42:34.838000+00:00
462055044926144533,"bones blue#2854","Hi, I’m bones or Honey, I found this app a few weeks ago and joined this discord after experiencing a bug, but I’m looking forward to sticking around and contributing however i can! I love the app and am constantly impressed by the app devs hard work <:hug:589655063027253288>  thank you !!",2020-02-13T02:15:56.100000+00:00
669845631996657674,pumpkin#2607,"Hi!! I'm from New Zealand and I've been playing tsuki for a while now, but I only got discord recently. TSUKI IS JUST SO CUTE and the game is so relaxing. Plus I love the music.",2020-02-13T04:07:51.020000+00:00
439783784930344960,selcouth#0213,"Hi, i’m Jess fro Indonesia. i’ve been obsessed with this game lately cause the game is VERY relaxing.",2020-02-13T04:24:44.708000+00:00
95780032294690816,Termonna#2709,"Hi! I'm Eugene from St-Petersburg, Russia. I started playing Tsuki since September. It's great chill game for me :D Glad to see u all :)",2020-02-10T13:22:00.893000+00:00
266785011594821642,LittleMouse#0244,"Hello everyone! My name’s Jenny, though I go by Mouse a lot too. I’m from the Pacific Northwest corner of the United States! This game was recommended to me on the AppStore maybe two weeks ago. I love playing it since it’s so easygoing. Happy to be here!",2020-02-12T02:01:07.406000+00:00
654419171689365506,XL#4735,"Hi I’m Snow; just got this game this month and fell in love with the cuteness of the game! I even got my sister playing!",2020-02-12T05:42:34.838000+00:00
462055044926144533,"bones blue#2854","Hi, I’m bones or Honey, I found this app a few weeks ago and joined this discord after experiencing a bug, but I’m looking forward to sticking around and contributing however i can! I love the app and am constantly impressed by the app devs hard work <:hug:589655063027253288>  thank you !!",2020-02-13T02:15:56.100000+00:00
669845631996657674,pumpkin#2607,"Hi!! I'm from New Zealand and I've been playing tsuki for a while now, but I only got discord recently. TSUKI IS JUST SO CUTE and the game is so relaxing. Plus I love the music.",2020-02-13T04:07:51.020000+00:00
247129417883713548,CivettictisChoco#0768,"Hey, I'm Choco from Italy and I've been playing this game for a looong time, I dont even remember when I started! Maybe 2018...?",2020-02-09T14:25:28.854000+00:00
95780032294690816,Termonna#2709,"Hi! I'm Eugene from St-Petersburg, Russia. I started playing Tsuki since September. It's great chill game for me :D Glad to see u all :)",2020-02-10T13:22:00.893000+00:00
266785011594821642,LittleMouse#0244,"Hello everyone! My name’s Jenny, though I go by Mouse a lot too. I’m from the Pacific Northwest corner of the United States! This game was recommended to me on the AppStore maybe two weeks ago. I love playing it since it’s so easygoing. Happy to be here!",2020-02-12T02:01:07.406000+00:00
654419171689365506,XL#4735,"Hi I’m Snow; just got this game this month and fell in love with the cuteness of the game! I even got my sister playing!",2020-02-12T05:42:34.838000+00:00
462055044926144533,"bones blue#2854","Hi, I’m bones or Honey, I found this app a few weeks ago and joined this discord after experiencing a bug, but I’m looking forward to sticking around and contributing however i can! I love the app and am constantly impressed by the app devs hard work <:hug:589655063027253288>  thank you !!",2020-02-13T02:15:56.100000+00:00
243398091376558090,bllueart#7561,"Hi, I'm Alexandra but I also go by blue/blu (no caps). I'm from Romania, Europe and I've just started playing last night <:hug:589655063027253288>",2020-02-08T17:26:39.707000+00:00
247129417883713548,CivettictisChoco#0768,"Hey, I'm Choco from Italy and I've been playing this game for a looong time, I dont even remember when I started! Maybe 2018...?",2020-02-09T14:25:28.854000+00:00
95780032294690816,Termonna#2709,"Hi! I'm Eugene from St-Petersburg, Russia. I started playing Tsuki since September. It's great chill game for me :D Glad to see u all :)",2020-02-10T13:22:00.893000+00:00
266785011594821642,LittleMouse#0244,"Hello everyone! My name’s Jenny, though I go by Mouse a lot too. I’m from the Pacific Northwest corner of the United States! This game was recommended to me on the AppStore maybe two weeks ago. I love playing it since it’s so easygoing. Happy to be here!",2020-02-12T02:01:07.406000+00:00
654419171689365506,XL#4735,"Hi I’m Snow; just got this game this month and fell in love with the cuteness of the game! I even got my sister playing!",2020-02-12T05:42:34.838000+00:00
206964251938652172,Unbid#4315,"Hello, Unbid here from the southeast part of Asia. Been playing for a month now thanks to a friend",2020-02-07T17:08:13.522000+00:00
243398091376558090,bllueart#7561,"Hi, I'm Alexandra but I also go by blue/blu (no caps). I'm from Romania, Europe and I've just started playing last night <:hug:589655063027253288>",2020-02-08T17:26:39.707000+00:00
247129417883713548,CivettictisChoco#0768,"Hey, I'm Choco from Italy and I've been playing this game for a looong time, I dont even remember when I started! Maybe 2018...?",2020-02-09T14:25:28.854000+00:00
95780032294690816,Termonna#2709,"Hi! I'm Eugene from St-Petersburg, Russia. I started playing Tsuki since September. It's great chill game for me :D Glad to see u all :)",2020-02-10T13:22:00.893000+00:00
266785011594821642,LittleMouse#0244,"Hello everyone! My name’s Jenny, though I go by Mouse a lot too. I’m from the Pacific Northwest corner of the United States! This game was recommended to me on the AppStore maybe two weeks ago. I love playing it since it’s so easygoing. Happy to be here!",2020-02-12T02:01:07.406000+00:00
602237044034371603,DeRpY_EdiToR#7872,"Hallo! My name is Anni from Maryland. I’ve been playing Tsuki for about 4 months, and I got obsessed with it after a few weeks. I love this game, tsuki, and Mr. Duck. <:quacker:583839027632013316>",2020-02-07T14:41:18.425000+00:00
206964251938652172,Unbid#4315,"Hello, Unbid here from the southeast part of Asia. Been playing for a month now thanks to a friend",2020-02-07T17:08:13.522000+00:00
243398091376558090,bllueart#7561,"Hi, I'm Alexandra but I also go by blue/blu (no caps). I'm from Romania, Europe and I've just started playing last night <:hug:589655063027253288>",2020-02-08T17:26:39.707000+00:00
247129417883713548,CivettictisChoco#0768,"Hey, I'm Choco from Italy and I've been playing this game for a looong time, I dont even remember when I started! Maybe 2018...?",2020-02-09T14:25:28.854000+00:00
95780032294690816,Termonna#2709,"Hi! I'm Eugene from St-Petersburg, Russia. I started playing Tsuki since September. It's great chill game for me :D Glad to see u all :)",2020-02-10T13:22:00.893000+00:00
675028437794291752,sarahk76#4061,"Hi! I'm Sarah from Indiana, USA. I've been play Tsuki for a year now. I love this little bunny 🐰",2020-02-06T17:44:45.949000+00:00
602237044034371603,DeRpY_EdiToR#7872,"Hallo! My name is Anni from Maryland. I’ve been playing Tsuki for about 4 months, and I got obsessed with it after a few weeks. I love this game, tsuki, and Mr. Duck. <:quacker:583839027632013316>",2020-02-07T14:41:18.425000+00:00
206964251938652172,Unbid#4315,"Hello, Unbid here from the southeast part of Asia. Been playing for a month now thanks to a friend",2020-02-07T17:08:13.522000+00:00
243398091376558090,bllueart#7561,"Hi, I'm Alexandra but I also go by blue/blu (no caps). I'm from Romania, Europe and I've just started playing last night <:hug:589655063027253288>",2020-02-08T17:26:39.707000+00:00
247129417883713548,CivettictisChoco#0768,"Hey, I'm Choco from Italy and I've been playing this game for a looong time, I dont even remember when I started! Maybe 2018...?",2020-02-09T14:25:28.854000+00:00
476134203243757570,"Yessa! ♥#3553","Hi! I´m Yessa from Mexico, I started Tsuki since 2018, and i have really enjoyed the game, it really give pace, thanks to the developers and the community because when i have a doubt they really help too.",2020-02-05T20:47:22.149000+00:00
675028437794291752,sarahk76#4061,"Hi! I'm Sarah from Indiana, USA. I've been play Tsuki for a year now. I love this little bunny 🐰",2020-02-06T17:44:45.949000+00:00
602237044034371603,DeRpY_EdiToR#7872,"Hallo! My name is Anni from Maryland. I’ve been playing Tsuki for about 4 months, and I got obsessed with it after a few weeks. I love this game, tsuki, and Mr. Duck. <:quacker:583839027632013316>",2020-02-07T14:41:18.425000+00:00
206964251938652172,Unbid#4315,"Hello, Unbid here from the southeast part of Asia. Been playing for a month now thanks to a friend",2020-02-07T17:08:13.522000+00:00
243398091376558090,bllueart#7561,"Hi, I'm Alexandra but I also go by blue/blu (no caps). I'm from Romania, Europe and I've just started playing last night <:hug:589655063027253288>",2020-02-08T17:26:39.707000+00:00
505285533438705664,"CHEESE IT- IT'S AIZAWA!#4710","Hello I’m Olivia . I’m from Illinois, USA.  I started playing Tsuki about 8 days ago. It really helps me to feel sleepy in the evenings. Glad to have found this server. 🥰",2020-02-04T05:00:24.156000+00:00
476134203243757570,"Yessa! ♥#3553","Hi! I´m Yessa from Mexico, I started Tsuki since 2018, and i have really enjoyed the game, it really give pace, thanks to the developers and the community because when i have a doubt they really help too.",2020-02-05T20:47:22.149000+00:00
675028437794291752,sarahk76#4061,"Hi! I'm Sarah from Indiana, USA. I've been play Tsuki for a year now. I love this little bunny 🐰",2020-02-06T17:44:45.949000+00:00
602237044034371603,DeRpY_EdiToR#7872,"Hallo! My name is Anni from Maryland. I’ve been playing Tsuki for about 4 months, and I got obsessed with it after a few weeks. I love this game, tsuki, and Mr. Duck. <:quacker:583839027632013316>",2020-02-07T14:41:18.425000+00:00
206964251938652172,Unbid#4315,"Hello, Unbid here from the southeast part of Asia. Been playing for a month now thanks to a friend",2020-02-07T17:08:13.522000+00:00
605277024579485706,aang229#2239,"Hi! I'm from PH. Just accidentally found this game in 2018; but due to technical issues, have to reinstall the game and started from scratch last January 21st. <:pepesad:558329671851311120>  I really love this game. So thankful to the developers. <:hug:589655063027253288>",2020-02-04T03:57:11.509000+00:00
505285533438705664,"CHEESE IT- IT'S AIZAWA!#4710","Hello I’m Olivia . I’m from Illinois, USA.  I started playing Tsuki about 8 days ago. It really helps me to feel sleepy in the evenings. Glad to have found this server. 🥰",2020-02-04T05:00:24.156000+00:00
476134203243757570,"Yessa! ♥#3553","Hi! I´m Yessa from Mexico, I started Tsuki since 2018, and i have really enjoyed the game, it really give pace, thanks to the developers and the community because when i have a doubt they really help too.",2020-02-05T20:47:22.149000+00:00
675028437794291752,sarahk76#4061,"Hi! I'm Sarah from Indiana, USA. I've been play Tsuki for a year now. I love this little bunny 🐰",2020-02-06T17:44:45.949000+00:00
602237044034371603,DeRpY_EdiToR#7872,"Hallo! My name is Anni from Maryland. I’ve been playing Tsuki for about 4 months, and I got obsessed with it after a few weeks. I love this game, tsuki, and Mr. Duck. <:quacker:583839027632013316>",2020-02-07T14:41:18.425000+00:00
673905483517526027,Trina93#1258,"Hi! I’m Katrina from the USA",2020-02-03T15:16:51.609000+00:00
605277024579485706,aang229#2239,"Hi! I'm from PH. Just accidentally found this game in 2018; but due to technical issues, have to reinstall the game and started from scratch last January 21st. <:pepesad:558329671851311120>  I really love this game. So thankful to the developers. <:hug:589655063027253288>",2020-02-04T03:57:11.509000+00:00
505285533438705664,"CHEESE IT- IT'S AIZAWA!#4710","Hello I’m Olivia . I’m from Illinois, USA.  I started playing Tsuki about 8 days ago. It really helps me to feel sleepy in the evenings. Glad to have found this server. 🥰",2020-02-04T05:00:24.156000+00:00
476134203243757570,"Yessa! ♥#3553","Hi! I´m Yessa from Mexico, I started Tsuki since 2018, and i have really enjoyed the game, it really give pace, thanks to the developers and the community because when i have a doubt they really help too.",2020-02-05T20:47:22.149000+00:00
675028437794291752,sarahk76#4061,"Hi! I'm Sarah from Indiana, USA. I've been play Tsuki for a year now. I love this little bunny 🐰",2020-02-06T17:44:45.949000+00:00
179621212610101248,April#1364,"Henlo, I’m April from the Philippines. I recently just downloaded the game and I’m hooked since the fishing is relaxing for me 🎣",2020-02-03T04:26:08.898000+00:00
673905483517526027,Trina93#1258,"Hi! I’m Katrina from the USA",2020-02-03T15:16:51.609000+00:00
605277024579485706,aang229#2239,"Hi! I'm from PH. Just accidentally found this game in 2018; but due to technical issues, have to reinstall the game and started from scratch last January 21st. <:pepesad:558329671851311120>  I really love this game. So thankful to the developers. <:hug:589655063027253288>",2020-02-04T03:57:11.509000+00:00
505285533438705664,"CHEESE IT- IT'S AIZAWA!#4710","Hello I’m Olivia . I’m from Illinois, USA.  I started playing Tsuki about 8 days ago. It really helps me to feel sleepy in the evenings. Glad to have found this server. 🥰",2020-02-04T05:00:24.156000+00:00
476134203243757570,"Yessa! ♥#3553","Hi! I´m Yessa from Mexico, I started Tsuki since 2018, and i have really enjoyed the game, it really give pace, thanks to the developers and the community because when i have a doubt they really help too.",2020-02-05T20:47:22.149000+00:00
422189078029533196,AlyssaRenee9697#1982,"Hello I am m Alyssa from USA. I've had this game before. I recently redownloaded. Never realized there was so much to it so here I am trying to find more info. Thank you.",2020-02-01T11:22:36.004000+00:00
179621212610101248,April#1364,"Henlo, I’m April from the Philippines. I recently just downloaded the game and I’m hooked since the fishing is relaxing for me 🎣",2020-02-03T04:26:08.898000+00:00
673905483517526027,Trina93#1258,"Hi! I’m Katrina from the USA",2020-02-03T15:16:51.609000+00:00
605277024579485706,aang229#2239,"Hi! I'm from PH. Just accidentally found this game in 2018; but due to technical issues, have to reinstall the game and started from scratch last January 21st. <:pepesad:558329671851311120>  I really love this game. So thankful to the developers. <:hug:589655063027253288>",2020-02-04T03:57:11.509000+00:00
505285533438705664,"CHEESE IT- IT'S AIZAWA!#4710","Hello I’m Olivia . I’m from Illinois, USA.  I started playing Tsuki about 8 days ago. It really helps me to feel sleepy in the evenings. Glad to have found this server. 🥰",2020-02-04T05:00:24.156000+00:00
290747931211071492,yanqi#1796,"Hi! I’m yanqi from Singapore 🙂 just started playing Tsuki Adventures recently when I was finding some chill games to play and I love it already ☺️",2020-02-01T06:33:12.305000+00:00
422189078029533196,AlyssaRenee9697#1982,"Hello I am m Alyssa from USA. I've had this game before. I recently redownloaded. Never realized there was so much to it so here I am trying to find more info. Thank you.",2020-02-01T11:22:36.004000+00:00
179621212610101248,April#1364,"Henlo, I’m April from the Philippines. I recently just downloaded the game and I’m hooked since the fishing is relaxing for me 🎣",2020-02-03T04:26:08.898000+00:00
673905483517526027,Trina93#1258,"Hi! I’m Katrina from the USA",2020-02-03T15:16:51.609000+00:00
605277024579485706,aang229#2239,"Hi! I'm from PH. Just accidentally found this game in 2018; but due to technical issues, have to reinstall the game and started from scratch last January 21st. <:pepesad:558329671851311120>  I really love this game. So thankful to the developers. <:hug:589655063027253288>",2020-02-04T03:57:11.509000+00:00
325895833847332865,haidiw#5336,"Hi I'm haidiw from America, I've had this game for a while but just recently joined the discord",2019-12-31T19:48:49.354000+00:00
661730580588920843,MizAmi#5529,"Hey, I’m Ami from NY 👋 I got totally addicted to this game a few weeks ago and now, check it way too often every day lol 🥕 ❤️ 🐰  it’s super chill, relaxing game and it’s cute to see what adventures Tsuki and his friends get up too",2020-01-01T00:53:13.929000+00:00
633968420161060866,chloe222001#1533,"Hey, I'm Chloé from France and I really love this game. It's just so relaxing.",2020-01-01T02:51:04.090000+00:00
452713458295767050,Binoche#0107,"<@325895833847332865> me too! i’ve been playing for about a year and i’m super happy that i’ve found this community where i can share my love for this game!",2020-01-01T06:05:10.575000+00:00
103120540037840896,Sheela#5870,"Hello, I'm Sheela and I love tsuki adventure!!! Been lurking around for awhile but only got to introduce myself now! Please be my friend. <:hug:589655063027253288>",2020-01-02T03:49:42.398000+00:00
661303483894464532,amethysts2#0031,"Hi this is amethyst from Canada, I downloaded this game because the app store thought I would like it, indeed I do.😊  Been playing for two weeks now😆",2019-12-31T02:08:55.941000+00:00
325895833847332865,haidiw#5336,"Hi I'm haidiw from America, I've had this game for a while but just recently joined the discord",2019-12-31T19:48:49.354000+00:00
661730580588920843,MizAmi#5529,"Hey, I’m Ami from NY 👋 I got totally addicted to this game a few weeks ago and now, check it way too often every day lol 🥕 ❤️ 🐰  it’s super chill, relaxing game and it’s cute to see what adventures Tsuki and his friends get up too",2020-01-01T00:53:13.929000+00:00
633968420161060866,chloe222001#1533,"Hey, I'm Chloé from France and I really love this game. It's just so relaxing.",2020-01-01T02:51:04.090000+00:00
452713458295767050,Binoche#0107,"<@325895833847332865> me too! i’ve been playing for about a year and i’m super happy that i’ve found this community where i can share my love for this game!",2020-01-01T06:05:10.575000+00:00
339673398747856897,BecksRJR#2042,"Hi! I'm Becks, I've been playing for a while but just found this discord. <:entry1:560350822253461505>",2019-12-31T00:36:19.136000+00:00
661303483894464532,amethysts2#0031,"Hi this is amethyst from Canada, I downloaded this game because the app store thought I would like it, indeed I do.😊  Been playing for two weeks now😆",2019-12-31T02:08:55.941000+00:00
325895833847332865,haidiw#5336,"Hi I'm haidiw from America, I've had this game for a while but just recently joined the discord",2019-12-31T19:48:49.354000+00:00
661730580588920843,MizAmi#5529,"Hey, I’m Ami from NY 👋 I got totally addicted to this game a few weeks ago and now, check it way too often every day lol 🥕 ❤️ 🐰  it’s super chill, relaxing game and it’s cute to see what adventures Tsuki and his friends get up too",2020-01-01T00:53:13.929000+00:00
633968420161060866,chloe222001#1533,"Hey, I'm Chloé from France and I really love this game. It's just so relaxing.",2020-01-01T02:51:04.090000+00:00
638462386231181354,Icarus#2174,"Hello! I’m Icarus from the U.S. I found Tsuki on the App Store and it looked neat!",2019-12-30T23:47:11.292000+00:00
339673398747856897,BecksRJR#2042,"Hi! I'm Becks, I've been playing for a while but just found this discord. <:entry1:560350822253461505>",2019-12-31T00:36:19.136000+00:00
661303483894464532,amethysts2#0031,"Hi this is amethyst from Canada, I downloaded this game because the app store thought I would like it, indeed I do.😊  Been playing for two weeks now😆",2019-12-31T02:08:55.941000+00:00
325895833847332865,haidiw#5336,"Hi I'm haidiw from America, I've had this game for a while but just recently joined the discord",2019-12-31T19:48:49.354000+00:00
661730580588920843,MizAmi#5529,"Hey, I’m Ami from NY 👋 I got totally addicted to this game a few weeks ago and now, check it way too often every day lol 🥕 ❤️ 🐰  it’s super chill, relaxing game and it’s cute to see what adventures Tsuki and his friends get up too",2020-01-01T00:53:13.929000+00:00
375318438320537612,Alex_loves_beans#7152,"Hi everybunny! I'm Alex from Russia, just started playing, trying to figure things out, the game looks very unique! 🐇",2019-12-30T14:42:51.360000+00:00
638462386231181354,Icarus#2174,"Hello! I’m Icarus from the U.S. I found Tsuki on the App Store and it looked neat!",2019-12-30T23:47:11.292000+00:00
339673398747856897,BecksRJR#2042,"Hi! I'm Becks, I've been playing for a while but just found this discord. <:entry1:560350822253461505>",2019-12-31T00:36:19.136000+00:00
661303483894464532,amethysts2#0031,"Hi this is amethyst from Canada, I downloaded this game because the app store thought I would like it, indeed I do.😊  Been playing for two weeks now😆",2019-12-31T02:08:55.941000+00:00
325895833847332865,haidiw#5336,"Hi I'm haidiw from America, I've had this game for a while but just recently joined the discord",2019-12-31T19:48:49.354000+00:00
241830580897972224,Rxchie#7087,"Hello! I'm Rachel from Singapore and so far, I'm quite addicted to Tsuki. Simple yet fun, maybe also because the music are relaxing as well 😊",2019-12-30T03:01:42.440000+00:00
375318438320537612,Alex_loves_beans#7152,"Hi everybunny! I'm Alex from Russia, just started playing, trying to figure things out, the game looks very unique! 🐇",2019-12-30T14:42:51.360000+00:00
638462386231181354,Icarus#2174,"Hello! I’m Icarus from the U.S. I found Tsuki on the App Store and it looked neat!",2019-12-30T23:47:11.292000+00:00
339673398747856897,BecksRJR#2042,"Hi! I'm Becks, I've been playing for a while but just found this discord. <:entry1:560350822253461505>",2019-12-31T00:36:19.136000+00:00
661303483894464532,amethysts2#0031,"Hi this is amethyst from Canada, I downloaded this game because the app store thought I would like it, indeed I do.😊  Been playing for two weeks now😆",2019-12-31T02:08:55.941000+00:00
660313261534740480,jaenus#7770,"I Hi! Im Jaen from the Philippines. My sister  introduced me to this game. I started playing it a year ago but don't spend too much time in it. But now, i tried playing it again. And ye, I'm kinda addicted to it rn hehehehehe",2019-12-28T16:44:18.879000+00:00
241830580897972224,Rxchie#7087,"Hello! I'm Rachel from Singapore and so far, I'm quite addicted to Tsuki. Simple yet fun, maybe also because the music are relaxing as well 😊",2019-12-30T03:01:42.440000+00:00
375318438320537612,Alex_loves_beans#7152,"Hi everybunny! I'm Alex from Russia, just started playing, trying to figure things out, the game looks very unique! 🐇",2019-12-30T14:42:51.360000+00:00
638462386231181354,Icarus#2174,"Hello! I’m Icarus from the U.S. I found Tsuki on the App Store and it looked neat!",2019-12-30T23:47:11.292000+00:00
339673398747856897,BecksRJR#2042,"Hi! I'm Becks, I've been playing for a while but just found this discord. <:entry1:560350822253461505>",2019-12-31T00:36:19.136000+00:00
296284692246822912,enui#7408,"Hello 👋 I'm Enrica, from Italy, and this game is the cutest!",2019-12-28T16:18:44.997000+00:00
660313261534740480,jaenus#7770,"I Hi! Im Jaen from the Philippines. My sister  introduced me to this game. I started playing it a year ago but don't spend too much time in it. But now, i tried playing it again. And ye, I'm kinda addicted to it rn hehehehehe",2019-12-28T16:44:18.879000+00:00
241830580897972224,Rxchie#7087,"Hello! I'm Rachel from Singapore and so far, I'm quite addicted to Tsuki. Simple yet fun, maybe also because the music are relaxing as well 😊",2019-12-30T03:01:42.440000+00:00
375318438320537612,Alex_loves_beans#7152,"Hi everybunny! I'm Alex from Russia, just started playing, trying to figure things out, the game looks very unique! 🐇",2019-12-30T14:42:51.360000+00:00
638462386231181354,Icarus#2174,"Hello! I’m Icarus from the U.S. I found Tsuki on the App Store and it looked neat!",2019-12-30T23:47:11.292000+00:00
295279568149807104,"ダニ (◕▿◕✿) (Dani)#6155","Hello!~ My name is Daniella (I prefer to be called Dani) I started playing this game like the beginning of the year I think and I’m so in LOVE with this game!~ -//3//-",2019-12-28T00:13:23.141000+00:00
296284692246822912,enui#7408,"Hello 👋 I'm Enrica, from Italy, and this game is the cutest!",2019-12-28T16:18:44.997000+00:00
660313261534740480,jaenus#7770,"I Hi! Im Jaen from the Philippines. My sister  introduced me to this game. I started playing it a year ago but don't spend too much time in it. But now, i tried playing it again. And ye, I'm kinda addicted to it rn hehehehehe",2019-12-28T16:44:18.879000+00:00
241830580897972224,Rxchie#7087,"Hello! I'm Rachel from Singapore and so far, I'm quite addicted to Tsuki. Simple yet fun, maybe also because the music are relaxing as well 😊",2019-12-30T03:01:42.440000+00:00
