id,name,content,timestamp
235148962103951360,Carl-bot#1536,"Hello <@576205320406171658>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-21T04:52:53.274000+00:00
551094086870892567,isthatafermentedcarrotjuice#4590,<:GWsetmyxPeepoWeird:405337568155009024>,2019-12-21T05:01:07.664000+00:00
555430192902832141,"テマリTemari🐈#6765",<:yaycarrots:558332067306405914>,2019-12-21T04:34:36.110000+00:00
235148962103951360,Carl-bot#1536,"Hello <@542153341040459776>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-21T04:35:49.866000+00:00
572098683533787147,"Wei Wei#0123",Wow,2019-12-21T04:48:44.673000+00:00
572098683533787147,"Wei Wei#0123",Ban,2019-12-21T04:48:45.594000+00:00
235148962103951360,Carl-bot#1536,"Hello <@576205320406171658>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-21T04:52:53.274000+00:00
567670264620384256,jeshiikka#2285,<a:BugBlowkiss:484506403533357057>,2019-12-21T04:10:53.262000+00:00
555430192902832141,"テマリTemari🐈#6765",<:yaycarrots:558332067306405914>,2019-12-21T04:34:36.110000+00:00
235148962103951360,Carl-bot#1536,"Hello <@542153341040459776>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-21T04:35:49.866000+00:00
572098683533787147,"Wei Wei#0123",Wow,2019-12-21T04:48:44.673000+00:00
572098683533787147,"Wei Wei#0123",Ban,2019-12-21T04:48:45.594000+00:00
567670264620384256,jeshiikka#2285,"thank you devs once again, love the christmas update!",2019-12-21T04:10:18.706000+00:00
567670264620384256,jeshiikka#2285,<a:BugBlowkiss:484506403533357057>,2019-12-21T04:10:53.262000+00:00
555430192902832141,"テマリTemari🐈#6765",<:yaycarrots:558332067306405914>,2019-12-21T04:34:36.110000+00:00
235148962103951360,Carl-bot#1536,"Hello <@542153341040459776>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-21T04:35:49.866000+00:00
572098683533787147,"Wei Wei#0123",Wow,2019-12-21T04:48:44.673000+00:00
219213707979390976,Hele#2896,<:pipi:622854680216600587>,2019-12-21T03:57:55.363000+00:00
567670264620384256,jeshiikka#2285,"thank you devs once again, love the christmas update!",2019-12-21T04:10:18.706000+00:00
567670264620384256,jeshiikka#2285,<a:BugBlowkiss:484506403533357057>,2019-12-21T04:10:53.262000+00:00
555430192902832141,"テマリTemari🐈#6765",<:yaycarrots:558332067306405914>,2019-12-21T04:34:36.110000+00:00
235148962103951360,Carl-bot#1536,"Hello <@542153341040459776>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-21T04:35:49.866000+00:00
219213707979390976,Hele#2896,Welcomee,2019-12-21T03:54:44.668000+00:00
219213707979390976,Hele#2896,<:pipi:622854680216600587>,2019-12-21T03:57:55.363000+00:00
567670264620384256,jeshiikka#2285,"thank you devs once again, love the christmas update!",2019-12-21T04:10:18.706000+00:00
567670264620384256,jeshiikka#2285,<a:BugBlowkiss:484506403533357057>,2019-12-21T04:10:53.262000+00:00
555430192902832141,"テマリTemari🐈#6765",<:yaycarrots:558332067306405914>,2019-12-21T04:34:36.110000+00:00
235148962103951360,Carl-bot#1536,"Hello <@407167365592252416>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-21T03:52:19.209000+00:00
219213707979390976,Hele#2896,Welcomee,2019-12-21T03:54:44.668000+00:00
219213707979390976,Hele#2896,<:pipi:622854680216600587>,2019-12-21T03:57:55.363000+00:00
567670264620384256,jeshiikka#2285,"thank you devs once again, love the christmas update!",2019-12-21T04:10:18.706000+00:00
567670264620384256,jeshiikka#2285,<a:BugBlowkiss:484506403533357057>,2019-12-21T04:10:53.262000+00:00
465825513479602187,ItsYaBoiAkbarbinta#3959,<:wth:558882885164204063>,2019-12-21T03:08:29.326000+00:00
235148962103951360,Carl-bot#1536,"Hello <@407167365592252416>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-21T03:52:19.209000+00:00
219213707979390976,Hele#2896,Welcomee,2019-12-21T03:54:44.668000+00:00
219213707979390976,Hele#2896,<:pipi:622854680216600587>,2019-12-21T03:57:55.363000+00:00
567670264620384256,jeshiikka#2285,"thank you devs once again, love the christmas update!",2019-12-21T04:10:18.706000+00:00
587310324319911950,DinoJ#5454,.work,2019-12-21T02:55:40.963000+00:00
465825513479602187,ItsYaBoiAkbarbinta#3959,<:wth:558882885164204063>,2019-12-21T03:08:29.326000+00:00
235148962103951360,Carl-bot#1536,"Hello <@407167365592252416>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-21T03:52:19.209000+00:00
219213707979390976,Hele#2896,Welcomee,2019-12-21T03:54:44.668000+00:00
219213707979390976,Hele#2896,<:pipi:622854680216600587>,2019-12-21T03:57:55.363000+00:00
572098683533787147,"Wei Wei#0123",<:pepeexcited:560679530138828806>,2019-12-21T02:26:45.142000+00:00
587310324319911950,DinoJ#5454,.work,2019-12-21T02:55:40.963000+00:00
465825513479602187,ItsYaBoiAkbarbinta#3959,<:wth:558882885164204063>,2019-12-21T03:08:29.326000+00:00
235148962103951360,Carl-bot#1536,"Hello <@407167365592252416>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-21T03:52:19.209000+00:00
219213707979390976,Hele#2896,Welcomee,2019-12-21T03:54:44.668000+00:00
616460127754780692,omslake#9699,<:drinktea:558326668674990080>,2019-12-21T02:25:13.193000+00:00
572098683533787147,"Wei Wei#0123",<:pepeexcited:560679530138828806>,2019-12-21T02:26:45.142000+00:00
587310324319911950,DinoJ#5454,.work,2019-12-21T02:55:40.963000+00:00
465825513479602187,ItsYaBoiAkbarbinta#3959,<:wth:558882885164204063>,2019-12-21T03:08:29.326000+00:00
235148962103951360,Carl-bot#1536,"Hello <@407167365592252416>,  welcome to Tsuki Adventure! Please read the rules in the #read-me channel and assign yourself some roles in #roles-assign channel! We hope you enjoy our server and Tsuki Adventure!",2019-12-21T03:52:19.209000+00:00
358938705160962050,Jobeary#4248,"Overhang or hungover",2019-12-21T02:24:42.371000+00:00
616460127754780692,omslake#9699,<:drinktea:558326668674990080>,2019-12-21T02:25:13.193000+00:00
572098683533787147,"Wei Wei#0123",<:pepeexcited:560679530138828806>,2019-12-21T02:26:45.142000+00:00
587310324319911950,DinoJ#5454,.work,2019-12-21T02:55:40.963000+00:00
465825513479602187,ItsYaBoiAkbarbinta#3959,<:wth:558882885164204063>,2019-12-21T03:08:29.326000+00:00
358938705160962050,Jobeary#4248,"Okay im still overhand",2019-12-21T02:24:33.477000+00:00
358938705160962050,Jobeary#4248,"Overhang or hungover",2019-12-21T02:24:42.371000+00:00
616460127754780692,omslake#9699,<:drinktea:558326668674990080>,2019-12-21T02:25:13.193000+00:00
572098683533787147,"Wei Wei#0123",<:pepeexcited:560679530138828806>,2019-12-21T02:26:45.142000+00:00
587310324319911950,DinoJ#5454,.work,2019-12-21T02:55:40.963000+00:00
358938705160962050,Jobeary#4248,"For example, the blue emotional bird",2019-12-21T02:23:59.375000+00:00
358938705160962050,Jobeary#4248,"Okay im still overhand",2019-12-21T02:24:33.477000+00:00
358938705160962050,Jobeary#4248,"Overhang or hungover",2019-12-21T02:24:42.371000+00:00
616460127754780692,omslake#9699,<:drinktea:558326668674990080>,2019-12-21T02:25:13.193000+00:00
572098683533787147,"Wei Wei#0123",<:pepeexcited:560679530138828806>,2019-12-21T02:26:45.142000+00:00
287986002688212992,"Petrichor Note#7215","dang those look so nice",2019-12-21T02:23:49.189000+00:00
358938705160962050,Jobeary#4248,"For example, the blue emotional bird",2019-12-21T02:23:59.375000+00:00
358938705160962050,Jobeary#4248,"Okay im still overhand",2019-12-21T02:24:33.477000+00:00
358938705160962050,Jobeary#4248,"Overhang or hungover",2019-12-21T02:24:42.371000+00:00
